county,state,fips,recent_cases,recent_deaths,pop2019,f_inf_rep,undercount,tooltip
Sumter,Georgia,13261,58,9,29524,0.0019645034548164205,15.517241379310345,"Sumter county, Georgia
 recent cases: 58
 recent prevalence: 0.20%
 possible undercount: 15.5x"
Sumter,South Carolina,45085,71,6,106721,6.652861198826848e-4,8.450704225352112,"Sumter county, South Carolina
 recent cases: 71
 recent prevalence: 0.07%
 possible undercount: 8.5x"
Sunflower,Mississippi,28133,12,1,25110,4.7789725209080046e-4,8.333333333333334,"Sunflower county, Mississippi
 recent cases: 12
 recent prevalence: 0.05%
 possible undercount: 8.3x"
Surry,North Carolina,37171,8,1,71783,1.1144699998606912e-4,12.5,"Surry county, North Carolina
 recent cases: 8
 recent prevalence: 0.01%
 possible undercount: 12.5x"
Surry,Virginia,51181,0,0,6422,0,NA,"Surry county, Virginia
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Susquehanna,Pennsylvania,42115,15,7,40328,3.719500099186669e-4,46.666666666666664,"Susquehanna county, Pennsylvania
 recent cases: 15
 recent prevalence: 0.04%
 possible undercount: 46.7x"
Sussex,Delaware,10005,1381,40,234225,0.005896040132351371,2.896451846488052,"Sussex county, Delaware
 recent cases: 1381
 recent prevalence: 0.59%
 possible undercount: 2.9x"
Sussex,New Jersey,34037,275,51,140488,0.001957462559079779,18.545454545454547,"Sussex county, New Jersey
 recent cases: 275
 recent prevalence: 0.20%
 possible undercount: 18.5x"
Sussex,Virginia,51183,9,0,11159,8.065238820682857e-4,NA,"Sussex county, Virginia
 recent cases: 9
 recent prevalence: 0.08%
 possible undercount: NAx"
Sutter,California,06101,5,0,96971,5.156180713821658e-5,NA,"Sutter county, California
 recent cases: 5
 recent prevalence: 0.01%
 possible undercount: NAx"
Suwannee,Florida,12121,40,8,44417,9.005560933876669e-4,20,"Suwannee county, Florida
 recent cases: 40
 recent prevalence: 0.09%
 possible undercount: 20.0x"
Swain,North Carolina,37173,1,0,14271,7.007217433956976e-5,NA,"Swain county, North Carolina
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Sweetwater,Wyoming,56037,1,0,42343,2.3616654464728527e-5,NA,"Sweetwater county, Wyoming
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Swift,Minnesota,27151,1,0,9266,1.0792143319663285e-4,NA,"Swift county, Minnesota
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Swisher,Texas,48437,5,0,7397,6.75949709341625e-4,NA,"Swisher county, Texas
 recent cases: 5
 recent prevalence: 0.07%
 possible undercount: NAx"
Switzerland,Indiana,18155,2,0,10751,1.8602920658543392e-4,NA,"Switzerland county, Indiana
 recent cases: 2
 recent prevalence: 0.02%
 possible undercount: NAx"
Talbot,Georgia,13263,6,0,6195,9.685230024213075e-4,NA,"Talbot county, Georgia
 recent cases: 6
 recent prevalence: 0.10%
 possible undercount: NAx"
Talbot,Maryland,24041,23,0,37181,6.185955192168043e-4,NA,"Talbot county, Maryland
 recent cases: 23
 recent prevalence: 0.06%
 possible undercount: NAx"
Taliaferro,Georgia,13265,0,0,1537,0,NA,"Taliaferro county, Georgia
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Talladega,Alabama,01121,17,0,79978,2.1255845357473306e-4,NA,"Talladega county, Alabama
 recent cases: 17
 recent prevalence: 0.02%
 possible undercount: NAx"
Tallahatchie,Mississippi,28135,4,0,13809,2.896661597508871e-4,NA,"Tallahatchie county, Mississippi
 recent cases: 4
 recent prevalence: 0.03%
 possible undercount: NAx"
Tallapoosa,Alabama,01123,75,8,40367,0.001857953278668219,10.666666666666666,"Tallapoosa county, Alabama
 recent cases: 75
 recent prevalence: 0.19%
 possible undercount: 10.7x"
Tama,Iowa,19171,73,5,16854,0.004331316008069301,6.8493150684931505,"Tama county, Iowa
 recent cases: 73
 recent prevalence: 0.43%
 possible undercount: 6.8x"
Taney,Missouri,29213,3,1,55928,5.364039479330568e-5,33.333333333333336,"Taney county, Missouri
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: 33.3x"
Tangipahoa,Louisiana,22105,116,5,134758,8.608023271345672e-4,4.310344827586207,"Tangipahoa county, Louisiana
 recent cases: 116
 recent prevalence: 0.09%
 possible undercount: 4.3x"
Taos,New Mexico,35055,4,0,32723,1.222381810958653e-4,NA,"Taos county, New Mexico
 recent cases: 4
 recent prevalence: 0.01%
 possible undercount: NAx"
Tarrant,Texas,48439,1353,41,2102515,6.435150284302371e-4,3.0303030303030303,"Tarrant county, Texas
 recent cases: 1353
 recent prevalence: 0.06%
 possible undercount: 3.0x"
Tate,Mississippi,28137,11,0,28321,3.884043642526747e-4,NA,"Tate county, Mississippi
 recent cases: 11
 recent prevalence: 0.04%
 possible undercount: NAx"
Tattnall,Georgia,13267,5,0,25286,1.9773787866803766e-4,NA,"Tattnall county, Georgia
 recent cases: 5
 recent prevalence: 0.02%
 possible undercount: NAx"
Taylor,Florida,12123,1,0,21569,4.63628355510223e-5,NA,"Taylor county, Florida
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Taylor,Georgia,13269,5,0,8020,6.234413965087282e-4,NA,"Taylor county, Georgia
 recent cases: 5
 recent prevalence: 0.06%
 possible undercount: NAx"
Taylor,Iowa,19173,0,0,6121,0,NA,"Taylor county, Iowa
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Taylor,Kentucky,21217,4,0,25769,1.5522527067406573e-4,NA,"Taylor county, Kentucky
 recent cases: 4
 recent prevalence: 0.02%
 possible undercount: NAx"
Taylor,Texas,48441,214,4,138034,0.0015503426691974441,1.8691588785046729,"Taylor county, Texas
 recent cases: 214
 recent prevalence: 0.16%
 possible undercount: 1.9x"
Taylor,West Virginia,54091,4,0,16695,2.395926924228811e-4,NA,"Taylor county, West Virginia
 recent cases: 4
 recent prevalence: 0.02%
 possible undercount: NAx"
Tazewell,Illinois,17179,23,0,131803,1.7450285653589068e-4,NA,"Tazewell county, Illinois
 recent cases: 23
 recent prevalence: 0.02%
 possible undercount: NAx"
Tazewell,Virginia,51185,2,0,40595,4.926715112698608e-5,NA,"Tazewell county, Virginia
 recent cases: 2
 recent prevalence: 0.00%
 possible undercount: NAx"
Tehama,California,06103,0,1,65084,0,NA,"Tehama county, California
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Telfair,Georgia,13271,13,0,15860,8.19672131147541e-4,NA,"Telfair county, Georgia
 recent cases: 13
 recent prevalence: 0.08%
 possible undercount: NAx"
Teller,Colorado,08119,4,0,25388,1.5755475027572083e-4,NA,"Teller county, Colorado
 recent cases: 4
 recent prevalence: 0.02%
 possible undercount: NAx"
Tensas,Louisiana,22107,1,0,4334,2.3073373327180433e-4,NA,"Tensas county, Louisiana
 recent cases: 1
 recent prevalence: 0.02%
 possible undercount: NAx"
Terrebonne,Louisiana,22109,123,9,110461,0.0011135151773023963,7.317073170731708,"Terrebonne county, Louisiana
 recent cases: 123
 recent prevalence: 0.11%
 possible undercount: 7.3x"
Terrell,Georgia,13273,35,4,8531,0.004102684327745868,11.428571428571429,"Terrell county, Georgia
 recent cases: 35
 recent prevalence: 0.41%
 possible undercount: 11.4x"
Terry,Texas,48445,2,0,12337,1.6211396611818109e-4,NA,"Terry county, Texas
 recent cases: 2
 recent prevalence: 0.02%
 possible undercount: NAx"
Teton,Idaho,16081,2,0,12142,1.6471750947125678e-4,NA,"Teton county, Idaho
 recent cases: 2
 recent prevalence: 0.02%
 possible undercount: NAx"
Teton,Wyoming,56039,5,1,23464,2.130923968632799e-4,20,"Teton county, Wyoming
 recent cases: 5
 recent prevalence: 0.02%
 possible undercount: 20.0x"
Texas,Oklahoma,40139,220,2,19983,0.011009357954261122,0.9090909090909091,"Texas county, Oklahoma
 recent cases: 220
 recent prevalence: 1.10%
 possible undercount: 0.9x"
Thomas,Georgia,13275,61,6,44451,0.0013722975861060493,9.836065573770492,"Thomas county, Georgia
 recent cases: 61
 recent prevalence: 0.14%
 possible undercount: 9.8x"
Thurston,Nebraska,31173,6,0,7224,8.305647840531562e-4,NA,"Thurston county, Nebraska
 recent cases: 6
 recent prevalence: 0.08%
 possible undercount: NAx"
Thurston,Washington,53067,19,0,290536,6.539637084560949e-5,NA,"Thurston county, Washington
 recent cases: 19
 recent prevalence: 0.01%
 possible undercount: NAx"
Tift,Georgia,13277,40,2,40644,9.841551028442082e-4,5,"Tift county, Georgia
 recent cases: 40
 recent prevalence: 0.10%
 possible undercount: 5.0x"
Tillamook,Oregon,41057,0,0,27036,0,NA,"Tillamook county, Oregon
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Tillman,Oklahoma,40141,14,0,7250,0.0019310344827586207,NA,"Tillman county, Oklahoma
 recent cases: 14
 recent prevalence: 0.19%
 possible undercount: NAx"
Tioga,New York,36107,55,6,48203,0.0011410078210899737,10.909090909090908,"Tioga county, New York
 recent cases: 55
 recent prevalence: 0.11%
 possible undercount: 10.9x"
Tioga,Pennsylvania,42117,2,0,40591,4.9272006109728756e-5,NA,"Tioga county, Pennsylvania
 recent cases: 2
 recent prevalence: 0.00%
 possible undercount: NAx"
Tippah,Mississippi,28139,9,3,22015,4.0881217351805587e-4,33.333333333333336,"Tippah county, Mississippi
 recent cases: 9
 recent prevalence: 0.04%
 possible undercount: 33.3x"
Tippecanoe,Indiana,18157,131,0,195732,6.69282488300329e-4,NA,"Tippecanoe county, Indiana
 recent cases: 131
 recent prevalence: 0.07%
 possible undercount: NAx"
Tipton,Indiana,18159,6,0,15148,3.9609189331925006e-4,NA,"Tipton county, Indiana
 recent cases: 6
 recent prevalence: 0.04%
 possible undercount: NAx"
Tipton,Tennessee,47167,66,1,61599,0.0010714459650319,1.5151515151515151,"Tipton county, Tennessee
 recent cases: 66
 recent prevalence: 0.11%
 possible undercount: 1.5x"
Tishomingo,Mississippi,28141,4,0,19383,2.0636640354950215e-4,NA,"Tishomingo county, Mississippi
 recent cases: 4
 recent prevalence: 0.02%
 possible undercount: NAx"
Titus,Texas,48449,10,0,32750,3.053435114503817e-4,NA,"Titus county, Texas
 recent cases: 10
 recent prevalence: 0.03%
 possible undercount: NAx"
Todd,Kentucky,21219,4,0,12294,3.2536196518626975e-4,NA,"Todd county, Kentucky
 recent cases: 4
 recent prevalence: 0.03%
 possible undercount: NAx"
Todd,Minnesota,27153,12,0,24664,4.8653908530651963e-4,NA,"Todd county, Minnesota
 recent cases: 12
 recent prevalence: 0.05%
 possible undercount: NAx"
Todd,South Dakota,46121,5,0,10177,4.913039206052865e-4,NA,"Todd county, South Dakota
 recent cases: 5
 recent prevalence: 0.05%
 possible undercount: NAx"
Tolland,Connecticut,09013,197,13,150721,0.0013070507759369962,6.598984771573604,"Tolland county, Connecticut
 recent cases: 197
 recent prevalence: 0.13%
 possible undercount: 6.6x"
Tom Green,Texas,48451,15,0,119200,1.2583892617449666e-4,NA,"Tom Green county, Texas
 recent cases: 15
 recent prevalence: 0.01%
 possible undercount: NAx"
Tompkins,New York,36109,10,0,102180,9.786651008025054e-5,NA,"Tompkins county, New York
 recent cases: 10
 recent prevalence: 0.01%
 possible undercount: NAx"
Tooele,Utah,49045,30,0,72259,4.151731964184392e-4,NA,"Tooele county, Utah
 recent cases: 30
 recent prevalence: 0.04%
 possible undercount: NAx"
Toole,Montana,30101,0,1,4736,0,NA,"Toole county, Montana
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Toombs,Georgia,13279,14,0,26830,5.218039508013418e-4,NA,"Toombs county, Georgia
 recent cases: 14
 recent prevalence: 0.05%
 possible undercount: NAx"
Torrance,New Mexico,35057,4,0,15461,2.587154776534506e-4,NA,"Torrance county, New Mexico
 recent cases: 4
 recent prevalence: 0.03%
 possible undercount: NAx"
Towns,Georgia,13281,7,1,12037,5.815402508930797e-4,14.285714285714286,"Towns county, Georgia
 recent cases: 7
 recent prevalence: 0.06%
 possible undercount: 14.3x"
Transylvania,North Carolina,37175,1,0,34385,2.908244874218409e-5,NA,"Transylvania county, North Carolina
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Traverse,Minnesota,27155,0,0,3259,0,NA,"Traverse county, Minnesota
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Travis,Texas,48453,643,31,1273954,5.047278002188462e-4,4.821150855365475,"Travis county, Texas
 recent cases: 643
 recent prevalence: 0.05%
 possible undercount: 4.8x"
Trempealeau,Wisconsin,55121,3,0,29649,1.0118385105737125e-4,NA,"Trempealeau county, Wisconsin
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Treutlen,Georgia,13283,1,0,6901,1.4490653528474135e-4,NA,"Treutlen county, Georgia
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Trigg,Kentucky,21221,5,0,14651,3.41273633199099e-4,NA,"Trigg county, Kentucky
 recent cases: 5
 recent prevalence: 0.03%
 possible undercount: NAx"
Trimble,Kentucky,21223,1,0,8471,1.1804981702278361e-4,NA,"Trimble county, Kentucky
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Trinity,Texas,48455,2,0,14651,1.3650945327963962e-4,NA,"Trinity county, Texas
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Troup,Georgia,13285,56,1,69922,8.008924229856126e-4,1.7857142857142858,"Troup county, Georgia
 recent cases: 56
 recent prevalence: 0.08%
 possible undercount: 1.8x"
Trousdale,Tennessee,47169,1329,1,11284,0.11777738390641616,0.07524454477050414,"Trousdale county, Tennessee
 recent cases: 1329
 recent prevalence: 11.78%
 possible undercount: 0.1x"
Trumbull,Ohio,39155,99,14,197974,5.000656651883581e-4,14.141414141414142,"Trumbull county, Ohio
 recent cases: 99
 recent prevalence: 0.05%
 possible undercount: 14.1x"
Tucker,West Virginia,54093,0,0,6839,0,NA,"Tucker county, West Virginia
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Tulare,California,06107,422,18,466195,9.05200613477193e-4,4.265402843601896,"Tulare county, California
 recent cases: 422
 recent prevalence: 0.09%
 possible undercount: 4.3x"
Tulsa,Oklahoma,40143,213,11,651552,3.269117430381612e-4,5.164319248826291,"Tulsa county, Oklahoma
 recent cases: 213
 recent prevalence: 0.03%
 possible undercount: 5.2x"
Tunica,Mississippi,28143,3,1,9632,0.00031146179401993354,33.333333333333336,"Tunica county, Mississippi
 recent cases: 3
 recent prevalence: 0.03%
 possible undercount: 33.3x"
Tuolumne,California,06109,2,0,54478,3.671206725650721e-5,NA,"Tuolumne county, California
 recent cases: 2
 recent prevalence: 0.00%
 possible undercount: NAx"
Turner,Georgia,13287,12,6,7985,0.0015028177833437697,50,"Turner county, Georgia
 recent cases: 12
 recent prevalence: 0.15%
 possible undercount: 50.0x"
Turner,South Dakota,46125,11,0,8384,0.0013120229007633588,NA,"Turner county, South Dakota
 recent cases: 11
 recent prevalence: 0.13%
 possible undercount: NAx"
Tuscaloosa,Alabama,01125,86,3,209355,4.107855078694084e-4,3.488372093023256,"Tuscaloosa county, Alabama
 recent cases: 86
 recent prevalence: 0.04%
 possible undercount: 3.5x"
Tuscarawas,Ohio,39157,99,0,91987,0.0010762390337765119,NA,"Tuscarawas county, Ohio
 recent cases: 99
 recent prevalence: 0.11%
 possible undercount: NAx"
Tuscola,Michigan,26157,54,3,52245,0.0010335917312661498,5.555555555555555,"Tuscola county, Michigan
 recent cases: 54
 recent prevalence: 0.10%
 possible undercount: 5.6x"
Twiggs,Georgia,13289,4,0,8120,4.926108374384236e-4,NA,"Twiggs county, Georgia
 recent cases: 4
 recent prevalence: 0.05%
 possible undercount: NAx"
Twin Falls,Idaho,16083,66,0,86878,7.596859964547987e-4,NA,"Twin Falls county, Idaho
 recent cases: 66
 recent prevalence: 0.08%
 possible undercount: NAx"
Tyler,Texas,48457,1,0,21672,4.614248800295312e-5,NA,"Tyler county, Texas
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Tyler,West Virginia,54095,0,0,8591,0,NA,"Tyler county, West Virginia
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Tyrrell,North Carolina,37177,0,0,4016,0,NA,"Tyrrell county, North Carolina
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Uinta,Wyoming,56041,0,0,20226,0,NA,"Uinta county, Wyoming
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Uintah,Utah,49047,0,0,35734,0,NA,"Uintah county, Utah
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Ulster,New York,36111,464,10,177573,0.002613009860733332,2.1551724137931036,"Ulster county, New York
 recent cases: 464
 recent prevalence: 0.26%
 possible undercount: 2.2x"
Umatilla,Oregon,41059,44,1,77950,5.644644002565747e-4,2.272727272727273,"Umatilla county, Oregon
 recent cases: 44
 recent prevalence: 0.06%
 possible undercount: 2.3x"
Unicoi,Tennessee,47171,1,0,17883,5.59190292456523e-5,NA,"Unicoi county, Tennessee
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Union,Arkansas,05139,36,0,38682,9.306654257794323e-4,NA,"Union county, Arkansas
 recent cases: 36
 recent prevalence: 0.09%
 possible undercount: NAx"
Union,Florida,12125,2,0,15237,1.312594342718383e-4,NA,"Union county, Florida
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Union,Georgia,13291,19,1,24511,7.751621720860022e-4,5.2631578947368425,"Union county, Georgia
 recent cases: 19
 recent prevalence: 0.08%
 possible undercount: 5.3x"
Union,Illinois,17181,27,1,16653,0.0016213294901819492,3.7037037037037037,"Union county, Illinois
 recent cases: 27
 recent prevalence: 0.16%
 possible undercount: 3.7x"
Union,Indiana,18161,1,0,7054,1.417635384179189e-4,NA,"Union county, Indiana
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Union,Iowa,19175,0,0,12241,0,NA,"Union county, Iowa
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Union,Kentucky,21225,1,0,14381,6.953619358876295e-5,NA,"Union county, Kentucky
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Union,Louisiana,22111,62,2,22108,0.002804414691514384,3.225806451612903,"Union county, Louisiana
 recent cases: 62
 recent prevalence: 0.28%
 possible undercount: 3.2x"
Union,Mississippi,28145,24,1,28815,8.328995314940135e-4,4.166666666666667,"Union county, Mississippi
 recent cases: 24
 recent prevalence: 0.08%
 possible undercount: 4.2x"
Union,New Jersey,34039,3214,341,556341,0.005777032431548277,10.60983198506534,"Union county, New Jersey
 recent cases: 3214
 recent prevalence: 0.58%
 possible undercount: 10.6x"
Union,New Mexico,35059,2,0,4059,4.927322000492732e-4,NA,"Union county, New Mexico
 recent cases: 2
 recent prevalence: 0.05%
 possible undercount: NAx"
Union,North Carolina,37179,100,9,239859,4.1691160223297855e-4,9,"Union county, North Carolina
 recent cases: 100
 recent prevalence: 0.04%
 possible undercount: 9.0x"
Union,Ohio,39159,10,0,58988,1.6952600528921137e-4,NA,"Union county, Ohio
 recent cases: 10
 recent prevalence: 0.02%
 possible undercount: NAx"
Union,Oregon,41061,0,0,26835,0,NA,"Union county, Oregon
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
